time(UTC),poa_global,poa_direct,poa_diffuse,poa_sky_diffuse,poa_ground_diffuse,cell_temp
2014-06-03 06:00:00+00:00,117.7701812759764,0.0,117.7701812759764,115.6935750346352,2.0766062413412,22.09386279260846
2014-06-03 07:00:00+00:00,355.59114685107835,28.986288062957637,326.60485878812074,320.0233567490313,6.5815020390894485,31.56706329761593
2014-06-03 08:00:00+00:00,437.645961306605,46.055530933334424,391.5904303732706,383.4682204777022,8.122209895568403,35.982447471503356
2014-06-03 09:00:00+00:00,649.4865669660252,447.8621249869115,201.6244419791137,186.60254037844388,15.02190160066981,43.81085471571078
2014-06-03 10:00:00+00:00,623.7561744537252,301.58175097942524,322.17442347429994,308.82720432632465,13.347219147975293,44.142907108036546
2014-06-03 11:00:00+00:00,575.1017071745914,304.94634893449523,270.1553582400961,257.51150572225254,12.643852517843596,42.93460890373552
2014-06-03 12:00:00+00:00,445.3964263330098,152.44933052079358,292.9470958122162,283.6358613752347,9.31123443698151,38.51893071090514
2014-06-03 13:00:00+00:00,217.16856024099775,7.970262060877355,209.1982981801204,205.26279441628827,3.935503763832113,31.16606329776635
2014-06-03 14:00:00+00:00,149.29930357084942,55.325669338609785,93.97363423223963,89.56921938165306,4.404414850586577,27.99032014295257
2014-06-03 15:00:00+00:00,29.677000862371333,0.0,29.677000862371333,28.9233937586588,0.7536071037125323,23.78766059904013
2014-06-03 16:00:00+00:00,0.0,0.0,0.0,0.0,0.0,21.81
2014-06-03 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,20.57
2014-06-03 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,19.4
2014-06-03 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,18.35
2014-06-03 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.79
2014-06-03 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.36
2014-06-03 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,17.07
2014-06-03 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.94
2014-06-04 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.87
2014-06-04 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.81
2014-06-04 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.58
2014-06-04 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,16.31
